Unix,Date,Symbol,Open,High,Low,Close,Volume NMR,Volume BTC,tradecount
1744502400000,2025-04-13,NMRBTC,0.0000854,0.0000876,0.0000845,0.0000846,2478.13,0.2138592,145
1744416000000,2025-04-12,NMRBTC,0.0000851,0.0000878,0.0000849,0.0000866,1744.59,0.15106358,104
1744329600000,2025-04-11,NMRBTC,0.0000872,0.0000887,0.0000852,0.0000854,1867.19,0.16152332,127
1744243200000,2025-04-10,NMRBTC,0.0000852,0.0000871,0.0000839,0.0000869,1876.97,0.16003295,122
1744156800000,2025-04-09,NMRBTC,0.0000824,0.0000861,0.0000819,0.0000855,2934.39,0.24846178,151
1744070400000,2025-04-08,NMRBTC,0.0000837,0.000085,0.0000818,0.000082,2150.39,0.17965534,127
1743984000000,2025-04-07,NMRBTC,0.000082,0.0000842,0.000079,0.0000833,12550.19,1.02397851,899
1743897600000,2025-04-06,NMRBTC,0.0000862,0.0000867,0.00008,0.000082,9780.67,0.81046505,894
1743811200000,2025-04-05,NMRBTC,0.0000874,0.0000881,0.0000855,0.0000863,2904.36,0.25221753,168
1743724800000,2025-04-04,NMRBTC,0.0000881,0.000089,0.0000858,0.0000869,7362.91,0.64204722,488
1743638400000,2025-04-03,NMRBTC,0.0000895,0.0000919,0.0000876,0.0000883,6521.99,0.58510626,410
1743552000000,2025-04-02,NMRBTC,0.0000946,0.0000946,0.0000885,0.0000896,10431.0,0.95386469,976
1743465600000,2025-04-01,NMRBTC,0.0000983,0.0001004,0.0000939,0.0000956,5140.14,0.49682521,590
1743379200000,2025-03-31,NMRBTC,0.000102,0.000102,0.0000971,0.0000979,2368.89,0.23398527,158
1743292800000,2025-03-30,NMRBTC,0.0000996,0.0001022,0.0000995,0.0001,3207.51,0.32344822,99
1743206400000,2025-03-29,NMRBTC,0.0001018,0.0001034,0.0000991,0.0000995,2595.34,0.26247294,189
1743120000000,2025-03-28,NMRBTC,0.0001024,0.0001031,0.0000981,0.0001008,2943.92,0.29621082,227
1743033600000,2025-03-27,NMRBTC,0.0001031,0.0001041,0.000101,0.0001024,1925.85,0.19724133,236
1742947200000,2025-03-26,NMRBTC,0.0001051,0.0001063,0.0001017,0.0001028,7814.27,0.81643809,532
1742860800000,2025-03-25,NMRBTC,0.0001058,0.0001074,0.0001038,0.0001052,1832.13,0.19319334,174
1742774400000,2025-03-24,NMRBTC,0.0001061,0.0001069,0.0001033,0.0001056,2376.52,0.25052282,205
1742688000000,2025-03-23,NMRBTC,0.0001097,0.0001115,0.0001062,0.0001066,3608.03,0.39582894,353
1742601600000,2025-03-22,NMRBTC,0.0001111,0.0001155,0.0001095,0.00011,8732.33,0.9814249,770
1742515200000,2025-03-21,NMRBTC,0.00012,0.0001224,0.0001112,0.0001117,4710.22,0.54713042,612
1742428800000,2025-03-20,NMRBTC,0.0001146,0.0001209,0.0001127,0.0001202,6839.13,0.79219716,532
1742342400000,2025-03-19,NMRBTC,0.0001237,0.0001246,0.0001145,0.0001146,8404.66,1.00507603,902
1742256000000,2025-03-18,NMRBTC,0.0001293,0.0001353,0.0001196,0.0001239,29502.97,3.71184992,2928
1742169600000,2025-03-17,NMRBTC,0.0001025,0.0001579,0.0001025,0.0001299,41941.46,5.53082589,3702
1742083200000,2025-03-16,NMRBTC,0.0001048,0.0001048,0.0001013,0.0001017,981.25,0.10157386,122
1741996800000,2025-03-15,NMRBTC,0.0001035,0.0001056,0.0001017,0.0001049,601.3,0.06191358,83
1741910400000,2025-03-14,NMRBTC,0.0001026,0.0001072,0.0001022,0.0001042,1021.52,0.10589896,139
1741824000000,2025-03-13,NMRBTC,0.0000988,0.0001013,0.0000982,0.0001013,1257.25,0.12498915,125
1741737600000,2025-03-12,NMRBTC,0.000098,0.0001015,0.0000959,0.0000991,1574.81,0.15473912,194
1741651200000,2025-03-11,NMRBTC,0.0000983,0.0000992,0.0000943,0.0000986,4551.3,0.43775436,354
1741564800000,2025-03-10,NMRBTC,0.0000992,0.0001033,0.0000973,0.0000979,3326.39,0.33087782,328
1741478400000,2025-03-09,NMRBTC,0.0001031,0.0001031,0.0000956,0.0000993,2644.94,0.26213398,377
1741392000000,2025-03-08,NMRBTC,0.0001044,0.0001049,0.0001026,0.0001032,1721.47,0.1787078,241
1741305600000,2025-03-07,NMRBTC,0.0001012,0.0001073,0.0001012,0.0001048,1826.55,0.1902163,209
1741219200000,2025-03-06,NMRBTC,0.0001013,0.0001019,0.0001005,0.0001008,1228.9,0.12445762,211
1741132800000,2025-03-05,NMRBTC,0.0001035,0.0001063,0.0000991,0.0001004,4825.46,0.48925777,441
1741046400000,2025-03-04,NMRBTC,0.0001015,0.000107,0.0000988,0.0001028,6243.58,0.63481722,582
1740960000000,2025-03-03,NMRBTC,0.0001164,0.0001173,0.0000981,0.0001017,12824.13,1.33620238,811
1740873600000,2025-03-02,NMRBTC,0.0001164,0.0001185,0.0001144,0.0001168,2808.58,0.32756695,260
1740787200000,2025-03-01,NMRBTC,0.0001207,0.0001213,0.0001159,0.0001173,1825.91,0.21391249,320
1740700800000,2025-02-28,NMRBTC,0.0001214,0.0001242,0.0001186,0.0001216,3006.75,0.36450735,281
1740614400000,2025-02-27,NMRBTC,0.00012,0.000124,0.000119,0.0001216,1204.2,0.1455316,137
1740528000000,2025-02-26,NMRBTC,0.0001201,0.0001223,0.0001141,0.0001202,5962.74,0.69991826,567
1740441600000,2025-02-25,NMRBTC,0.0001124,0.0001204,0.0001112,0.0001201,4791.4,0.55667007,471
1740355200000,2025-02-24,NMRBTC,0.0001267,0.0001297,0.0001073,0.000111,9137.56,1.07059462,863
1740268800000,2025-02-23,NMRBTC,0.0001154,0.0001264,0.0001147,0.0001264,3376.2,0.39913923,296
1740182400000,2025-02-22,NMRBTC,0.000116,0.0001184,0.0001141,0.0001154,1367.95,0.1579968,147
1740096000000,2025-02-21,NMRBTC,0.0001163,0.0001218,0.0001163,0.0001168,2697.18,0.32060142,267
1740009600000,2025-02-20,NMRBTC,0.000115,0.0001207,0.0001142,0.0001172,4186.66,0.48899251,387
1739923200000,2025-02-19,NMRBTC,0.0001137,0.0001187,0.0001136,0.0001151,2372.82,0.27840754,234
1739836800000,2025-02-18,NMRBTC,0.0001201,0.0001206,0.0001115,0.0001131,2538.29,0.29539927,319
1739750400000,2025-02-17,NMRBTC,0.0001218,0.0001277,0.0001192,0.00012,3497.42,0.4338735,415
1739664000000,2025-02-16,NMRBTC,0.0001155,0.0001223,0.0001144,0.000121,3249.09,0.38814256,287
1739577600000,2025-02-15,NMRBTC,0.0001183,0.0001185,0.0001141,0.0001145,1830.2,0.21285342,156
1739491200000,2025-02-14,NMRBTC,0.0001178,0.0001208,0.0001172,0.0001181,971.13,0.11610836,107
1739404800000,2025-02-13,NMRBTC,0.0001176,0.0001186,0.0001141,0.0001178,1665.49,0.19381565,206
1739318400000,2025-02-12,NMRBTC,0.0001178,0.0001202,0.000113,0.0001183,3025.87,0.35101486,299
1739232000000,2025-02-11,NMRBTC,0.0001141,0.0001269,0.0001141,0.0001173,3728.79,0.44585644,406
1739145600000,2025-02-10,NMRBTC,0.0001103,0.0001132,0.0001059,0.0001132,2147.35,0.2359049,192
1739059200000,2025-02-09,NMRBTC,0.0001076,0.0001119,0.0001063,0.00011,2624.5,0.28730327,248
1738972800000,2025-02-08,NMRBTC,0.0001055,0.0001177,0.0001005,0.000108,4507.13,0.47289256,374
1738886400000,2025-02-07,NMRBTC,0.0001006,0.0001082,0.0001002,0.0001052,8030.76,0.83717434,496
1738800000000,2025-02-06,NMRBTC,0.0001063,0.000109,9.91e-05,9.93e-05,5002.49,0.52012473,763
1738713600000,2025-02-05,NMRBTC,0.0001073,0.0001299,0.0001031,0.0001054,7979.57,0.85828737,1195
1738627200000,2025-02-04,NMRBTC,0.0001117,0.0001117,0.0001008,0.0001088,6309.14,0.66945397,772
1738540800000,2025-02-03,NMRBTC,0.0001072,0.0001133,8.51e-05,0.0001109,22182.31,2.14048651,1634
1738454400000,2025-02-02,NMRBTC,0.0001212,0.0001284,0.0001033,0.0001073,11065.09,1.27233865,1193
1738368000000,2025-02-01,NMRBTC,0.0001268,0.0001287,0.0001214,0.0001224,3051.69,0.38654214,276
1738281600000,2025-01-31,NMRBTC,0.0001216,0.0001281,0.0001215,0.000127,2603.9,0.32712544,268
1738195200000,2025-01-30,NMRBTC,0.0001165,0.0001223,0.0001165,0.0001208,1127.56,0.13573514,189
1738108800000,2025-01-29,NMRBTC,0.0001159,0.0001203,0.0001154,0.0001173,2940.17,0.34649045,439
1738022400000,2025-01-28,NMRBTC,0.0001229,0.0001233,0.0001161,0.0001161,1802.95,0.21798522,275
1737936000000,2025-01-27,NMRBTC,0.0001225,0.0001242,0.0001179,0.000123,2013.37,0.24351276,276
1737849600000,2025-01-26,NMRBTC,0.0001242,0.0001274,0.0001234,0.0001238,3472.8,0.43441106,456
1737763200000,2025-01-25,NMRBTC,0.0001219,0.0001247,0.0001212,0.0001244,1825.46,0.22444867,189
1737676800000,2025-01-24,NMRBTC,0.0001261,0.0001271,0.0001214,0.0001216,3652.09,0.45534601,412
1737590400000,2025-01-23,NMRBTC,0.0001257,0.0001269,0.0001209,0.0001255,2025.19,0.25117193,242
1737504000000,2025-01-22,NMRBTC,0.000124,0.0001277,0.0001237,0.0001257,2701.88,0.33847409,283
1737417600000,2025-01-21,NMRBTC,0.0001239,0.0001266,0.0001194,0.0001241,4297.03,0.5258641,526
1737331200000,2025-01-20,NMRBTC,0.0001247,0.0001258,0.0001199,0.0001238,7284.82,0.89293944,1004
1737244800000,2025-01-19,NMRBTC,0.0001367,0.0001391,0.0001245,0.0001258,10836.52,1.40597168,1515
1737158400000,2025-01-18,NMRBTC,0.0001469,0.0001473,0.0001329,0.0001364,9452.79,1.29658527,1657
1737072000000,2025-01-17,NMRBTC,0.0001441,0.0001479,0.0001415,0.0001471,5519.36,0.80420496,723
1736985600000,2025-01-16,NMRBTC,0.0001449,0.0001517,0.00014,0.0001441,5256.17,0.76834507,915
1736899200000,2025-01-15,NMRBTC,0.0001415,0.0001463,0.0001346,0.0001445,6771.0,0.93733516,1107
1736812800000,2025-01-14,NMRBTC,0.0001447,0.0001464,0.0001388,0.0001416,1937.22,0.27641844,306
1736726400000,2025-01-13,NMRBTC,0.0001576,0.0001576,0.0001404,0.0001445,5762.0,0.85160931,869
1736640000000,2025-01-12,NMRBTC,0.0001582,0.00016,0.0001554,0.0001558,2884.01,0.45447872,323
1736553600000,2025-01-11,NMRBTC,0.000159,0.0001595,0.0001568,0.0001583,929.77,0.14727848,157
1736467200000,2025-01-10,NMRBTC,0.0001598,0.0001601,0.0001559,0.0001581,982.21,0.15518332,183
1736380800000,2025-01-09,NMRBTC,0.0001568,0.0001642,0.0001565,0.0001595,3425.34,0.55016225,458
1736294400000,2025-01-08,NMRBTC,0.0001565,0.0001579,0.0001513,0.0001564,2855.52,0.44407646,426
1736208000000,2025-01-07,NMRBTC,0.0001675,0.0001682,0.0001559,0.0001563,3276.31,0.53237939,496
1736121600000,2025-01-06,NMRBTC,0.0001733,0.0001748,0.000167,0.000167,5675.41,0.96927646,708
1736035200000,2025-01-05,NMRBTC,0.0001724,0.0001746,0.0001704,0.0001746,1677.27,0.28917543,297
1735948800000,2025-01-04,NMRBTC,0.0001734,0.0001756,0.0001709,0.0001726,2155.46,0.3734894,351
1735862400000,2025-01-03,NMRBTC,0.0001688,0.0001736,0.0001676,0.0001731,2237.13,0.38072521,417
1735776000000,2025-01-02,NMRBTC,0.0001741,0.0001744,0.0001601,0.0001688,20259.03,3.36892259,2232
1735689600000,2025-01-01,NMRBTC,0.000161,0.0002,0.0001585,0.0001735,141401.58,26.97314795,4666
1735603200000,2024-12-31,NMRBTC,0.0001667,0.0001667,0.0001599,0.0001605,2307.46,0.37729243,514
1735516800000,2024-12-30,NMRBTC,0.0001702,0.0001774,0.0001655,0.0001672,3461.67,0.58750517,758
1735430400000,2024-12-29,NMRBTC,0.0001706,0.000184,0.0001654,0.0001701,9886.15,1.7090029,1792
1735344000000,2024-12-28,NMRBTC,0.0001643,0.0001755,0.0001616,0.0001703,3102.84,0.52816461,929
1735257600000,2024-12-27,NMRBTC,0.0001599,0.0001661,0.0001583,0.0001635,2986.2,0.48416922,767
1735171200000,2024-12-26,NMRBTC,0.0001648,0.0001649,0.0001564,0.000159,1895.69,0.30523685,613
1735084800000,2024-12-25,NMRBTC,0.0001691,0.0001706,0.0001631,0.0001645,2657.94,0.4456803,524
1734998400000,2024-12-24,NMRBTC,0.0001676,0.000178,0.0001654,0.00017,4258.54,0.72579849,1061
1734912000000,2024-12-23,NMRBTC,0.0001553,0.0001715,0.0001536,0.0001681,2960.4,0.48354802,577
1734825600000,2024-12-22,NMRBTC,0.0001516,0.0001583,0.0001495,0.000156,2664.3,0.41222063,654
1734739200000,2024-12-21,NMRBTC,0.0001603,0.0001673,0.0001492,0.0001514,6163.12,0.97848211,1252
1734652800000,2024-12-20,NMRBTC,0.0001688,0.0001741,0.000146,0.0001603,36435.39,5.63106956,4643
1734566400000,2024-12-19,NMRBTC,0.0001751,0.000178,0.0001654,0.00017,7768.95,1.33743054,3842
1734480000000,2024-12-18,NMRBTC,0.0001914,0.0001924,0.0001739,0.0001767,5022.69,0.91990372,1170
1734393600000,2024-12-17,NMRBTC,0.000201,0.0002013,0.0001899,0.0001909,3120.89,0.61287077,691
1734307200000,2024-12-16,NMRBTC,0.0002127,0.0002162,0.0001986,0.000201,2667.85,0.54559272,623
1734220800000,2024-12-15,NMRBTC,0.000215,0.000217,0.0002063,0.0002118,3414.69,0.71940068,1065
1734134400000,2024-12-14,NMRBTC,0.0002262,0.0002272,0.0002123,0.000216,1394.75,0.303097,525
1734048000000,2024-12-13,NMRBTC,0.0002281,0.0002342,0.000223,0.0002252,1707.69,0.38874718,646
1733961600000,2024-12-12,NMRBTC,0.0002213,0.0002359,0.000221,0.0002282,2033.24,0.4647462,687
1733875200000,2024-12-11,NMRBTC,0.0002104,0.0002275,0.0002038,0.0002212,4108.94,0.89669672,2526
1733788800000,2024-12-10,NMRBTC,0.0002169,0.0002203,0.0001971,0.0002104,4817.44,1.01213012,1689
1733702400000,2024-12-09,NMRBTC,0.0002535,0.0002563,0.000197,0.0002169,6863.21,1.51721117,2799
1733616000000,2024-12-08,NMRBTC,0.0002497,0.00026,0.000245,0.0002528,2342.01,0.59126579,440
1733529600000,2024-12-07,NMRBTC,0.0002555,0.0002638,0.0002473,0.0002515,3480.03,0.8783904,737
1733443200000,2024-12-06,NMRBTC,0.0002486,0.0002726,0.000248,0.0002561,6712.36,1.74018065,2209
1733356800000,2024-12-05,NMRBTC,0.0002421,0.0002606,0.0002258,0.000249,5931.04,1.43605996,2301
1733270400000,2024-12-04,NMRBTC,0.0002485,0.0002569,0.0002393,0.0002436,6091.1,1.51571962,1610
1733184000000,2024-12-03,NMRBTC,0.0002349,0.0002639,0.0002243,0.0002499,10039.99,2.40312436,3556
1733097600000,2024-12-02,NMRBTC,0.0002254,0.0002376,0.0002132,0.0002347,48717.64,10.95604063,13738
1733011200000,2024-12-01,NMRBTC,0.0002292,0.0002378,0.0002223,0.0002254,3745.04,0.856448,854
1732924800000,2024-11-30,NMRBTC,0.0002093,0.000236,0.0002086,0.0002299,6139.03,1.35973653,1043
1732838400000,2024-11-29,NMRBTC,0.000214,0.0002151,0.0002032,0.0002101,7463.95,1.55399296,4528
1732752000000,2024-11-28,NMRBTC,0.0001972,0.0002443,0.0001951,0.0002144,16878.07,3.5735107,3831
1732665600000,2024-11-27,NMRBTC,0.0001922,0.0002062,0.0001902,0.0001976,7644.19,1.52200409,1215
1732579200000,2024-11-26,NMRBTC,0.0001968,0.0002051,0.0001831,0.0001941,19818.51,3.8425108,3193
1732492800000,2024-11-25,NMRBTC,0.0001902,0.0001994,0.0001853,0.0001973,13316.12,2.56788646,5232
1732406400000,2024-11-24,NMRBTC,0.0001804,0.0001929,0.000175,0.0001907,10110.39,1.86364755,3524
1732320000000,2024-11-23,NMRBTC,0.0001664,0.0001826,0.0001654,0.0001804,5698.4,0.99342193,1183
1732233600000,2024-11-22,NMRBTC,0.0001656,0.000167,0.0001579,0.0001667,2705.02,0.441621,524
1732147200000,2024-11-21,NMRBTC,0.000166,0.000174,0.0001588,0.0001656,3259.05,0.54055933,1490
1732060800000,2024-11-20,NMRBTC,0.0001793,0.0001799,0.0001641,0.0001666,3479.25,0.60075452,1414
1731974400000,2024-11-19,NMRBTC,0.0001848,0.0002009,0.0001767,0.00018,6614.8,1.22240439,1117
1731888000000,2024-11-18,NMRBTC,0.0001771,0.0001847,0.0001744,0.0001847,5544.5,0.99004463,1217
1731801600000,2024-11-17,NMRBTC,0.0001795,0.0001864,0.0001726,0.0001768,6150.71,1.10862211,1125
1731715200000,2024-11-16,NMRBTC,0.0001683,0.0001801,0.0001683,0.00018,5159.12,0.9019288,979
1731628800000,2024-11-15,NMRBTC,0.0001666,0.0001695,0.0001623,0.0001688,3646.97,0.60612052,801
1731542400000,2024-11-14,NMRBTC,0.000164,0.0001729,0.0001618,0.0001673,4549.08,0.75767319,866
1731456000000,2024-11-13,NMRBTC,0.0001822,0.0001833,0.0001585,0.000164,11250.55,1.90572638,1659
1731369600000,2024-11-12,NMRBTC,0.0001932,0.0001986,0.0001777,0.0001824,12764.74,2.36824121,2398
1731283200000,2024-11-11,NMRBTC,0.0002043,0.000209,0.0001886,0.000194,8365.94,1.65555491,1656
1731196800000,2024-11-10,NMRBTC,0.0002126,0.0002149,0.0001979,0.0002046,5549.27,1.16027232,1096
1731110400000,2024-11-09,NMRBTC,0.0002053,0.000214,0.0002043,0.0002133,2676.02,0.56187679,554
1731024000000,2024-11-08,NMRBTC,0.0002071,0.0002073,0.0001992,0.0002051,1361.97,0.27679345,286
1730937600000,2024-11-07,NMRBTC,0.0002088,0.0002128,0.0002039,0.0002062,1868.41,0.38937373,369
1730851200000,2024-11-06,NMRBTC,0.0002037,0.0002097,0.0002007,0.0002077,2911.63,0.59083238,538
1730764800000,2024-11-05,NMRBTC,0.0001991,0.0002041,0.0001988,0.0002041,1552.25,0.31182488,330
1730678400000,2024-11-04,NMRBTC,0.0001981,0.0002022,0.0001956,0.0001974,3241.52,0.64769216,561
1730592000000,2024-11-03,NMRBTC,0.0002019,0.0002025,0.0001937,0.0001979,2485.17,0.49177991,487
1730505600000,2024-11-02,NMRBTC,0.000204,0.0002047,0.0001975,0.0002011,995.52,0.19948991,223
1730419200000,2024-11-01,NMRBTC,0.0002008,0.0002064,0.0001982,0.0002027,1868.48,0.37568479,384
1730332800000,2024-10-31,NMRBTC,0.0002078,0.0002085,0.0002003,0.0002012,1726.28,0.35236077,321
1730246400000,2024-10-30,NMRBTC,0.0002102,0.0002134,0.0002072,0.0002076,1431.47,0.30168765,295
1730160000000,2024-10-29,NMRBTC,0.0002053,0.0002101,0.0002036,0.0002097,2481.31,0.51128737,424
1730073600000,2024-10-28,NMRBTC,0.0002094,0.0002096,0.0001998,0.0002052,3111.0,0.63764664,614
1729987200000,2024-10-27,NMRBTC,0.0002128,0.0002176,0.0002086,0.0002095,3495.72,0.73997314,555
1729900800000,2024-10-26,NMRBTC,0.0002035,0.0002194,0.0002019,0.0002132,2554.22,0.53752204,593
1729814400000,2024-10-25,NMRBTC,0.0002201,0.000221,0.0002008,0.000203,2350.19,0.50143131,487
1729728000000,2024-10-24,NMRBTC,0.0002191,0.0002239,0.000216,0.0002189,902.71,0.1985648,291
1729641600000,2024-10-23,NMRBTC,0.00023,0.00023,0.0002189,0.0002194,3572.51,0.79615807,1603
1729555200000,2024-10-22,NMRBTC,0.0002292,0.0002345,0.0002255,0.0002298,2237.76,0.51234131,937
1729468800000,2024-10-21,NMRBTC,0.000236,0.000239,0.000229,0.0002299,2851.14,0.66749913,627
1729382400000,2024-10-20,NMRBTC,0.0002204,0.0002423,0.0002177,0.0002358,3442.13,0.79602486,856
1729296000000,2024-10-19,NMRBTC,0.0002194,0.0002237,0.0002167,0.0002198,683.47,0.15047993,214
1729209600000,2024-10-18,NMRBTC,0.0002177,0.0002207,0.0002138,0.0002188,1080.43,0.23464462,311
1729123200000,2024-10-17,NMRBTC,0.0002224,0.0002246,0.0002159,0.0002174,1145.2,0.25175642,308
1729036800000,2024-10-16,NMRBTC,0.0002272,0.0002276,0.0002184,0.000222,1051.31,0.23523227,691
1728950400000,2024-10-15,NMRBTC,0.0002385,0.0002404,0.000225,0.0002279,1823.16,0.42194878,894
1728864000000,2024-10-14,NMRBTC,0.0002368,0.0002743,0.0002353,0.000238,5912.34,1.489968,2324
1728777600000,2024-10-13,NMRBTC,0.0002355,0.0002438,0.0002313,0.0002379,2484.35,0.5906175,1301
1728691200000,2024-10-12,NMRBTC,0.0002353,0.0002434,0.000235,0.0002354,1706.03,0.40834864,306
1728604800000,2024-10-11,NMRBTC,0.0002373,0.000239,0.0002326,0.0002349,1835.14,0.4325894,461
1728518400000,2024-10-10,NMRBTC,0.0002316,0.0002385,0.0002291,0.0002379,1359.47,0.31850938,329
1728432000000,2024-10-09,NMRBTC,0.000235,0.0002359,0.0002267,0.0002329,2109.87,0.49042251,583
1728345600000,2024-10-08,NMRBTC,0.0002403,0.0002413,0.000232,0.0002348,2239.63,0.52851174,424
1728259200000,2024-10-07,NMRBTC,0.0002378,0.0002469,0.0002375,0.0002398,1786.1,0.43220214,455
1728172800000,2024-10-06,NMRBTC,0.0002286,0.0002428,0.0002277,0.0002384,2991.87,0.70848499,542
1728086400000,2024-10-05,NMRBTC,0.0002341,0.0002376,0.0002245,0.0002301,1806.8,0.41546574,367
1728000000000,2024-10-04,NMRBTC,0.0002256,0.0002338,0.0002239,0.0002324,2657.23,0.60313841,517
1727913600000,2024-10-03,NMRBTC,0.0002321,0.0002329,0.0002224,0.0002248,4319.0,0.98135868,629
1727827200000,2024-10-02,NMRBTC,0.000235,0.0002433,0.0002244,0.0002314,3061.94,0.71888174,571
1727740800000,2024-10-01,NMRBTC,0.0002502,0.0002592,0.0002292,0.0002351,5813.0,1.423321,1818
1727654400000,2024-09-30,NMRBTC,0.0002621,0.0002671,0.0002471,0.0002489,2402.75,0.62052931,447
1727568000000,2024-09-29,NMRBTC,0.0002755,0.0002787,0.0002583,0.0002627,4291.45,1.1420025,956
1727481600000,2024-09-28,NMRBTC,0.0002613,0.0002893,0.0002531,0.0002768,7012.84,1.89661362,1271
1727395200000,2024-09-27,NMRBTC,0.0002485,0.000265,0.0002482,0.0002629,2946.27,0.75488588,928
1727308800000,2024-09-26,NMRBTC,0.0002568,0.0002614,0.0002467,0.0002502,10615.43,2.71111056,1361
1727222400000,2024-09-25,NMRBTC,0.00025,0.0002627,0.0002486,0.0002564,1655.42,0.42032041,442
1727136000000,2024-09-24,NMRBTC,0.0002509,0.0002546,0.000246,0.0002503,1153.13,0.2887254,276
1727049600000,2024-09-23,NMRBTC,0.0002344,0.0002535,0.0002336,0.0002501,3679.79,0.90822652,922
1726963200000,2024-09-22,NMRBTC,0.0002414,0.0002437,0.0002341,0.0002363,3451.9,0.81960719,721
1726876800000,2024-09-21,NMRBTC,0.0002394,0.0002441,0.0002386,0.00024,2088.13,0.50270218,535
1726790400000,2024-09-20,NMRBTC,0.0002394,0.0002447,0.0002382,0.0002386,1355.22,0.32608556,299
1726704000000,2024-09-19,NMRBTC,0.0002369,0.0002412,0.0002335,0.0002386,2643.53,0.62756827,727
1726617600000,2024-09-18,NMRBTC,0.0002326,0.0002372,0.0002296,0.0002372,1991.75,0.46600748,577
1726531200000,2024-09-17,NMRBTC,0.0002275,0.0002334,0.0002275,0.0002313,786.4,0.18109419,330
1726444800000,2024-09-16,NMRBTC,0.0002315,0.0002343,0.0002269,0.0002278,1197.96,0.27695412,407
1726358400000,2024-09-15,NMRBTC,0.0002445,0.0002457,0.0002309,0.0002312,1793.35,0.42582926,481
1726272000000,2024-09-14,NMRBTC,0.0002463,0.0002482,0.0002439,0.0002451,1911.07,0.46987651,615
1726185600000,2024-09-13,NMRBTC,0.0002564,0.0002613,0.000246,0.0002471,3327.78,0.8479426,935
1726099200000,2024-09-12,NMRBTC,0.0002481,0.0002593,0.0002455,0.0002563,3215.77,0.81570041,1249
1726012800000,2024-09-11,NMRBTC,0.0002477,0.0002507,0.0002451,0.0002481,1899.47,0.47076645,490
1725926400000,2024-09-10,NMRBTC,0.0002514,0.0002574,0.0002483,0.0002486,3187.79,0.80272241,805
1725840000000,2024-09-09,NMRBTC,0.0002429,0.0002531,0.0002414,0.0002508,2509.06,0.62244814,869
1725753600000,2024-09-08,NMRBTC,0.0002402,0.0002453,0.0002397,0.0002415,820.99,0.19908725,249
1725667200000,2024-09-07,NMRBTC,0.0002352,0.0002423,0.0002338,0.0002394,1856.22,0.44474218,501
1725580800000,2024-09-06,NMRBTC,0.0002364,0.0002413,0.0002339,0.0002363,1893.04,0.44768872,596
1725494400000,2024-09-05,NMRBTC,0.0002376,0.0002411,0.0002364,0.0002371,1580.13,0.37612175,571
1725408000000,2024-09-04,NMRBTC,0.0002365,0.0002456,0.0002318,0.0002376,2807.0,0.67574539,915
1725321600000,2024-09-03,NMRBTC,0.0002424,0.0002426,0.000234,0.0002364,1866.74,0.44596258,597
1725235200000,2024-09-02,NMRBTC,0.000236,0.0002446,0.0002357,0.0002414,1203.21,0.28797139,519
1725148800000,2024-09-01,NMRBTC,0.0002504,0.0002504,0.0002346,0.0002363,3667.69,0.90135465,937
1725062400000,2024-08-31,NMRBTC,0.0002583,0.0002583,0.0002483,0.0002497,1049.06,0.26535209,310
1724976000000,2024-08-30,NMRBTC,0.0002588,0.0002606,0.0002552,0.0002577,2340.73,0.60395662,681
1724889600000,2024-08-29,NMRBTC,0.0002598,0.0002723,0.0002536,0.00026,2124.32,0.56245583,475
1724803200000,2024-08-28,NMRBTC,0.0002611,0.0002661,0.0002563,0.0002595,3649.29,0.95465638,639
1724716800000,2024-08-27,NMRBTC,0.0002635,0.0002727,0.0002566,0.000262,5520.96,1.46127467,1107
1724630400000,2024-08-26,NMRBTC,0.0002728,0.0002743,0.0002593,0.0002622,4600.74,1.23873494,846
1724544000000,2024-08-25,NMRBTC,0.0002874,0.0002874,0.0002713,0.0002724,10387.91,2.85951747,1112
1724457600000,2024-08-24,NMRBTC,0.0002944,0.000306,0.000285,0.0002895,8334.54,2.44586122,1602
1724371200000,2024-08-23,NMRBTC,0.0002945,0.0003183,0.000271,0.0002963,14626.91,4.26198105,2662
1724284800000,2024-08-22,NMRBTC,0.0002809,0.0003004,0.0002741,0.0002932,17088.08,4.87939828,2512
1724198400000,2024-08-21,NMRBTC,0.0002554,0.0002998,0.000251,0.0002809,22465.61,6.12272127,4293
1724112000000,2024-08-20,NMRBTC,0.0002633,0.0002871,0.0002424,0.0002559,32311.27,8.42660828,5637
1724025600000,2024-08-19,NMRBTC,0.0002048,0.00031,0.000202,0.000264,48290.4,12.46607345,9846
1723939200000,2024-08-18,NMRBTC,0.0001973,0.0002071,0.0001957,0.0002067,1521.34,0.31154913,381
1723852800000,2024-08-17,NMRBTC,0.0001905,0.0001972,0.0001896,0.0001972,892.81,0.17300549,709
1723766400000,2024-08-16,NMRBTC,0.0001968,0.0001989,0.0001887,0.0001923,1464.85,0.28309578,353
1723680000000,2024-08-15,NMRBTC,0.0002014,0.0002037,0.000194,0.000197,1501.72,0.29928422,768
1723593600000,2024-08-14,NMRBTC,0.0001989,0.0002018,0.0001958,0.0002018,1370.07,0.27198721,538
1723507200000,2024-08-13,NMRBTC,0.000202,0.0002069,0.0001987,0.0002003,2679.16,0.53735361,551
1723420800000,2024-08-12,NMRBTC,0.0001946,0.0002049,0.0001946,0.000203,2439.27,0.49307212,422
