Unix,Date,Symbol,Open,High,Low,Close,Volume RLC,Volume BTC,tradecount
1692662400000,2023-08-22,RLCBTC,3.948e-05,3.998e-05,3.795e-05,3.968e-05,37828.2,1.48194721,1142
1692576000000,2023-08-21,RLCBTC,4.019e-05,4.041e-05,3.84e-05,3.961e-05,40108.9,1.57661596,1037
1692489600000,2023-08-20,RLCBTC,4.036e-05,4.071e-05,3.953e-05,4.018e-05,15459.9,0.62073799,389
1692403200000,2023-08-19,RLCBTC,3.939e-05,4.099e-05,3.933e-05,4.031e-05,24305.7,0.9795054,830
1692316800000,2023-08-18,RLCBTC,3.837e-05,3.992e-05,3.817e-05,3.939e-05,40031.5,1.56730339,980
1692230400000,2023-08-17,RLCBTC,3.961e-05,4.023e-05,3.498e-05,3.842e-05,132008.4,5.00945848,1864
1692144000000,2023-08-16,RLCBTC,4.118e-05,4.142e-05,3.829e-05,3.959e-05,64214.0,2.54367575,1932
1692057600000,2023-08-15,RLCBTC,4.357e-05,4.363e-05,3.992e-05,4.126e-05,77947.1,3.24475316,1737
1691971200000,2023-08-14,RLCBTC,4.392e-05,4.455e-05,4.336e-05,4.355e-05,86771.9,3.77615185,908
1691884800000,2023-08-13,RLCBTC,4.316e-05,4.417e-05,4.316e-05,4.394e-05,12517.3,0.54692738,594
1691798400000,2023-08-12,RLCBTC,4.336e-05,4.515e-05,4.29e-05,4.318e-05,100501.6,4.40408933,1103
1691712000000,2023-08-11,RLCBTC,4.281e-05,4.469e-05,4.259e-05,4.336e-05,81771.6,3.56772801,1043
1691625600000,2023-08-10,RLCBTC,4.212e-05,4.466e-05,4.198e-05,4.282e-05,165370.1,7.15798846,1897
1691539200000,2023-08-09,RLCBTC,4.124e-05,4.34e-05,4.113e-05,4.214e-05,346321.7,14.63481308,1909
1691452800000,2023-08-08,RLCBTC,4.204e-05,4.243e-05,4.089e-05,4.141e-05,39661.6,1.64942109,1115
1691366400000,2023-08-07,RLCBTC,4.149e-05,4.614e-05,4.132e-05,4.202e-05,318714.3,13.98137266,4673
1691280000000,2023-08-06,RLCBTC,4.011e-05,4.172e-05,4.006e-05,4.132e-05,27063.4,1.11301068,1023
1691193600000,2023-08-05,RLCBTC,3.977e-05,3.996e-05,3.944e-05,3.994e-05,7245.1,0.28748402,735
1691107200000,2023-08-04,RLCBTC,3.977e-05,4.024e-05,3.956e-05,3.982e-05,23597.6,0.94549022,753
1691020800000,2023-08-03,RLCBTC,4.079e-05,4.105e-05,3.964e-05,3.978e-05,16459.0,0.66751544,353
1690934400000,2023-08-02,RLCBTC,4.111e-05,4.122e-05,4.035e-05,4.08e-05,29522.6,1.20500566,517
1690848000000,2023-08-01,RLCBTC,4.055e-05,4.192e-05,4.002e-05,4.112e-05,38771.1,1.59483608,1301
1690761600000,2023-07-31,RLCBTC,4.05e-05,4.171e-05,4.047e-05,4.081e-05,28056.6,1.15460474,658
1690675200000,2023-07-30,RLCBTC,4.07e-05,4.127e-05,4.005e-05,4.07e-05,21855.8,0.8930938,679
1690588800000,2023-07-29,RLCBTC,4.115e-05,4.127e-05,4.058e-05,4.084e-05,25182.6,1.02886224,2030
1690502400000,2023-07-28,RLCBTC,4.047e-05,4.28e-05,4.041e-05,4.1e-05,69822.4,2.92384838,792
1690416000000,2023-07-27,RLCBTC,3.963e-05,4.112e-05,3.941e-05,4.031e-05,24751.8,1.00266254,601
1690329600000,2023-07-26,RLCBTC,3.916e-05,4.012e-05,3.855e-05,3.952e-05,29269.7,1.14945066,1190
1690243200000,2023-07-25,RLCBTC,3.949e-05,3.964e-05,3.9e-05,3.923e-05,17500.6,0.68775829,403
1690156800000,2023-07-24,RLCBTC,4.037e-05,4.063e-05,3.9e-05,3.961e-05,45077.5,1.77874912,727
1690070400000,2023-07-23,RLCBTC,3.99e-05,4.052e-05,3.985e-05,4.015e-05,5825.7,0.23454775,333
1689984000000,2023-07-22,RLCBTC,4.069e-05,4.119e-05,3.982e-05,3.998e-05,13408.3,0.54320978,339
1689897600000,2023-07-21,RLCBTC,4.042e-05,4.119e-05,4.042e-05,4.065e-05,5917.5,0.24109162,446
1689811200000,2023-07-20,RLCBTC,4.023e-05,4.114e-05,4e-05,4.056e-05,13313.0,0.53848682,761
1689724800000,2023-07-19,RLCBTC,4.069e-05,4.075e-05,3.996e-05,4.018e-05,8377.0,0.33722334,559
1689638400000,2023-07-18,RLCBTC,4.151e-05,4.172e-05,4.024e-05,4.069e-05,7788.7,0.31970192,433
1689552000000,2023-07-17,RLCBTC,4.032e-05,4.214e-05,4.028e-05,4.147e-05,28163.4,1.16178991,1530
1689465600000,2023-07-16,RLCBTC,4.192e-05,4.197e-05,4.029e-05,4.043e-05,20677.3,0.84738668,772
1689379200000,2023-07-15,RLCBTC,4.187e-05,4.288e-05,4.132e-05,4.179e-05,73364.1,3.07921363,1420
1689292800000,2023-07-14,RLCBTC,4.104e-05,4.264e-05,4.062e-05,4.179e-05,96129.1,3.9493633,2393
1689206400000,2023-07-13,RLCBTC,4.023e-05,4.126e-05,3.986e-05,4.096e-05,56039.8,2.27776498,3723
1689120000000,2023-07-12,RLCBTC,3.996e-05,4.03e-05,3.935e-05,4.023e-05,6377.8,0.25462468,210
1689033600000,2023-07-11,RLCBTC,4.012e-05,4.029e-05,3.937e-05,3.982e-05,17699.7,0.70597035,2662
1688947200000,2023-07-10,RLCBTC,4.021e-05,4.04e-05,3.879e-05,4.012e-05,39940.9,1.57862167,1490
1688860800000,2023-07-09,RLCBTC,4.037e-05,4.082e-05,4.013e-05,4.027e-05,14350.4,0.57994587,784
1688774400000,2023-07-08,RLCBTC,4.099e-05,4.148e-05,3.978e-05,4.042e-05,69153.7,2.80829858,922
1688688000000,2023-07-07,RLCBTC,4.102e-05,4.152e-05,4.06e-05,4.092e-05,21255.1,0.86972487,1047
1688601600000,2023-07-06,RLCBTC,4.251e-05,4.253e-05,4.1e-05,4.105e-05,86690.2,3.64097016,2811
1688515200000,2023-07-05,RLCBTC,4.448e-05,4.561e-05,4.186e-05,4.264e-05,45778.0,1.99953995,1374
1688428800000,2023-07-04,RLCBTC,4.359e-05,4.471e-05,4.287e-05,4.434e-05,13248.6,0.58206173,1001
1688342400000,2023-07-03,RLCBTC,4.393e-05,4.497e-05,4.348e-05,4.381e-05,34016.1,1.50944326,1036
1688256000000,2023-07-02,RLCBTC,4.434e-05,4.475e-05,4.291e-05,4.393e-05,17543.3,0.76100395,566
1688169600000,2023-07-01,RLCBTC,4.366e-05,4.425e-05,4.29e-05,4.425e-05,10367.5,0.45142215,981
1688083200000,2023-06-30,RLCBTC,4.231e-05,4.423e-05,4.119e-05,4.349e-05,26962.6,1.15514651,1154
1687996800000,2023-06-29,RLCBTC,4.271e-05,4.315e-05,4.211e-05,4.233e-05,82811.3,3.50065429,751
1687910400000,2023-06-28,RLCBTC,4.518e-05,4.544e-05,4.199e-05,4.291e-05,35238.1,1.55198575,849
1687824000000,2023-06-27,RLCBTC,4.473e-05,4.571e-05,4.458e-05,4.518e-05,13142.2,0.59488603,398
